"Submission ID","UserId","Submission time","DistrictName","UpazilaName","Items to Choose","hasProduct","Price"
"2cded36d-9c5d-49d7-acec-e7ba6d7c0be5","b418c84c822c5c94b4d00209baf0a8ec",2024-12-24 00:57:37,"Cox'S Bazar","Ukhia","Eggs",7,52
"2cded36d-9c5d-49d7-acec-e7ba6d7c0be5","b418c84c822c5c94b4d00209baf0a8ec",2024-12-24 00:57:37,"Cox'S Bazar","Ukhia","Chicken",8,180
"2cded36d-9c5d-49d7-acec-e7ba6d7c0be5","b418c84c822c5c94b4d00209baf0a8ec",2024-12-24 00:57:37,"Cox'S Bazar","Ukhia","Potato",9,70
"2cded36d-9c5d-49d7-acec-e7ba6d7c0be5","b418c84c822c5c94b4d00209baf0a8ec",2024-12-24 00:57:37,"Cox'S Bazar","Ukhia","Eggplant",10,60
"2cded36d-9c5d-49d7-acec-e7ba6d7c0be5","b418c84c822c5c94b4d00209baf0a8ec",2024-12-24 00:57:37,"Cox'S Bazar","Ukhia","Onion",11,90
"2cded36d-9c5d-49d7-acec-e7ba6d7c0be5","b418c84c822c5c94b4d00209baf0a8ec",2024-12-24 00:57:37,"Cox'S Bazar","Ukhia","Green Chilli",12,120
"2cf3ab95-3d0b-4321-8988-a56986ec3fa3","b0fc6421227d3f112057cd5dda376f36",2024-12-26 06:33:06,"Barisal","Babuganj","Rice",1,75
"2cf3ab95-3d0b-4321-8988-a56986ec3fa3","b0fc6421227d3f112057cd5dda376f36",2024-12-26 06:33:06,"Barisal","Babuganj","Flour",2,65
"2cf3ab95-3d0b-4321-8988-a56986ec3fa3","b0fc6421227d3f112057cd5dda376f36",2024-12-26 06:33:06,"Barisal","Babuganj","Lentil",3,110
"2cf3ab95-3d0b-4321-8988-a56986ec3fa3","b0fc6421227d3f112057cd5dda376f36",2024-12-26 06:33:06,"Barisal","Babuganj","Soybean Oil",4,200
"2cf3ab95-3d0b-4321-8988-a56986ec3fa3","b0fc6421227d3f112057cd5dda376f36",2024-12-26 06:33:06,"Barisal","Babuganj","Salt",5,40
"2cf3ab95-3d0b-4321-8988-a56986ec3fa3","b0fc6421227d3f112057cd5dda376f36",2024-12-26 06:33:06,"Barisal","Babuganj","Sugar",6,130
"2cf3ab95-3d0b-4321-8988-a56986ec3fa3","b0fc6421227d3f112057cd5dda376f36",2024-12-26 06:33:06,"Barisal","Babuganj","Eggs",7,50
"2cf3ab95-3d0b-4321-8988-a56986ec3fa3","b0fc6421227d3f112057cd5dda376f36",2024-12-26 06:33:06,"Barisal","Babuganj","Chicken",8,300
"2cf3ab95-3d0b-4321-8988-a56986ec3fa3","b0fc6421227d3f112057cd5dda376f36",2024-12-26 06:33:06,"Barisal","Babuganj","Potato",9,60
"2cf3ab95-3d0b-4321-8988-a56986ec3fa3","b0fc6421227d3f112057cd5dda376f36",2024-12-26 06:33:06,"Barisal","Babuganj","Eggplant",10,60
"2cf3ab95-3d0b-4321-8988-a56986ec3fa3","b0fc6421227d3f112057cd5dda376f36",2024-12-26 06:33:06,"Barisal","Babuganj","Onion",11,90
"2cf3ab95-3d0b-4321-8988-a56986ec3fa3","b0fc6421227d3f112057cd5dda376f36",2024-12-26 06:33:06,"Barisal","Babuganj","Green Chilli",12,60
"30b7eb26-f5ce-4ced-97b9-ca1d5f934ed1","b1d010371fae7901b9fd0ed15188a671",2024-12-31 14:22:09,"Rajshahi","Paba","Onion",11,60
"3305c7f6-1882-4f1c-bc00-dbe1939f3068","886e897b7c9a8a66297d024a696f2c93",2025-01-06 07:33:46,"Gaibandha","Sadullapur","Potato",9,30
"33573d86-2678-4f06-88c1-d51bd635223f","12bc8f52864c56c3dfbd8905a123f20c",2025-01-01 04:14:27,"Rajshahi","Matihar","Rice",1,120
"33573d86-2678-4f06-88c1-d51bd635223f","12bc8f52864c56c3dfbd8905a123f20c",2025-01-01 04:14:27,"Rajshahi","Matihar","Chicken",8,180
"33ae478b-e8ef-4995-a045-a879db0aff08","572d1680512266ab142dd3e235069a1f",2025-01-06 13:17:42,"Rajshahi","Matihar","Eggs",7,45
"33ae478b-e8ef-4995-a045-a879db0aff08","572d1680512266ab142dd3e235069a1f",2025-01-06 13:17:42,"Rajshahi","Matihar","Potato",9,40
"33ae478b-e8ef-4995-a045-a879db0aff08","572d1680512266ab142dd3e235069a1f",2025-01-06 13:17:42,"Rajshahi","Matihar","Onion",11,50
"347a9007-efba-4b6a-a6d1-6d733cde1ce6","71c7f4219426d4441355ae3917e30e92",2025-01-06 16:42:20,"Dhaka","Jatrabari","Rice",1,70
"347a9007-efba-4b6a-a6d1-6d733cde1ce6","71c7f4219426d4441355ae3917e30e92",2025-01-06 16:42:20,"Dhaka","Jatrabari","Eggs",7,45
"347a9007-efba-4b6a-a6d1-6d733cde1ce6","71c7f4219426d4441355ae3917e30e92",2025-01-06 16:42:20,"Dhaka","Jatrabari","Chicken",8,360
"347a9007-efba-4b6a-a6d1-6d733cde1ce6","71c7f4219426d4441355ae3917e30e92",2025-01-06 16:42:20,"Dhaka","Jatrabari","Potato",9,60
"347a9007-efba-4b6a-a6d1-6d733cde1ce6","71c7f4219426d4441355ae3917e30e92",2025-01-06 16:42:20,"Dhaka","Jatrabari","Onion",11,50
"347a9007-efba-4b6a-a6d1-6d733cde1ce6","71c7f4219426d4441355ae3917e30e92",2025-01-06 16:42:20,"Dhaka","Jatrabari","Green Chilli",12,200
"37ff0541-0c37-467a-b06e-c4dfa426cc66","4fae513bd1ff426ef54a61fe24c57671",2024-12-21 17:30:03,"Dinajpur","Dinajpur Sadar","Rice",1,65
"37ff0541-0c37-467a-b06e-c4dfa426cc66","4fae513bd1ff426ef54a61fe24c57671",2024-12-21 17:30:03,"Dinajpur","Dinajpur Sadar","Flour",2,70
"37ff0541-0c37-467a-b06e-c4dfa426cc66","4fae513bd1ff426ef54a61fe24c57671",2024-12-21 17:30:03,"Dinajpur","Dinajpur Sadar","Lentil",3,135
"37ff0541-0c37-467a-b06e-c4dfa426cc66","4fae513bd1ff426ef54a61fe24c57671",2024-12-21 17:30:03,"Dinajpur","Dinajpur Sadar","Soybean Oil",4,165
"37ff0541-0c37-467a-b06e-c4dfa426cc66","4fae513bd1ff426ef54a61fe24c57671",2024-12-21 17:30:03,"Dinajpur","Dinajpur Sadar","Salt",5,42
"37ff0541-0c37-467a-b06e-c4dfa426cc66","4fae513bd1ff426ef54a61fe24c57671",2024-12-21 17:30:03,"Dinajpur","Dinajpur Sadar","Eggs",7,48
"37ff0541-0c37-467a-b06e-c4dfa426cc66","4fae513bd1ff426ef54a61fe24c57671",2024-12-21 17:30:03,"Dinajpur","Dinajpur Sadar","Chicken",8,300
"37ff0541-0c37-467a-b06e-c4dfa426cc66","4fae513bd1ff426ef54a61fe24c57671",2024-12-21 17:30:03,"Dinajpur","Dinajpur Sadar","Potato",9,65
"37ff0541-0c37-467a-b06e-c4dfa426cc66","4fae513bd1ff426ef54a61fe24c57671",2024-12-21 17:30:03,"Dinajpur","Dinajpur Sadar","Eggplant",10,50
"37ff0541-0c37-467a-b06e-c4dfa426cc66","4fae513bd1ff426ef54a61fe24c57671",2024-12-21 17:30:03,"Dinajpur","Dinajpur Sadar","Onion",11,80
"37ff0541-0c37-467a-b06e-c4dfa426cc66","4fae513bd1ff426ef54a61fe24c57671",2024-12-21 17:30:03,"Dinajpur","Dinajpur Sadar","Green Chilli",12,100
"3ba0f00c-3bd4-4756-b488-d1fcaaabc5c4","173dcb872759ee4b05745b23a2e7ae34",2024-12-13 15:26:53,"Bogra","Nandigram","Lentil",3,140
"3ba0f00c-3bd4-4756-b488-d1fcaaabc5c4","173dcb872759ee4b05745b23a2e7ae34",2024-12-13 15:26:53,"Bogra","Nandigram","Soybean Oil",4,185
"3ba0f00c-3bd4-4756-b488-d1fcaaabc5c4","173dcb872759ee4b05745b23a2e7ae34",2024-12-13 15:26:53,"Bogra","Nandigram","Eggs",7,50
"3ba0f00c-3bd4-4756-b488-d1fcaaabc5c4","173dcb872759ee4b05745b23a2e7ae34",2024-12-13 15:26:53,"Bogra","Nandigram","Chicken",8,200
"3ba0f00c-3bd4-4756-b488-d1fcaaabc5c4","173dcb872759ee4b05745b23a2e7ae34",2024-12-13 15:26:53,"Bogra","Nandigram","Potato",9,90
"3ba0f00c-3bd4-4756-b488-d1fcaaabc5c4","173dcb872759ee4b05745b23a2e7ae34",2024-12-13 15:26:53,"Bogra","Nandigram","Onion",11,120
"3bf367ca-4878-4d3c-a462-90fb5c4ce9fb",NA,2025-01-22 09:16:40,"Rajshahi","Matihar","Eggs",7,42
"3bf367ca-4878-4d3c-a462-90fb5c4ce9fb",NA,2025-01-22 09:16:40,"Rajshahi","Matihar","Potato",9,30
"3bf367ca-4878-4d3c-a462-90fb5c4ce9fb",NA,2025-01-22 09:16:40,"Rajshahi","Matihar","Eggplant",10,30
"3bf367ca-4878-4d3c-a462-90fb5c4ce9fb",NA,2025-01-22 09:16:40,"Rajshahi","Matihar","Onion",11,40
"3bf367ca-4878-4d3c-a462-90fb5c4ce9fb",NA,2025-01-22 09:16:40,"Rajshahi","Matihar","Green Chilli",12,50
"3d87201b-4b22-48f8-a1b9-2d0855a5667b","99bb15d88bd10d920ac1935d4178f920",2024-12-18 15:20:59,"Rangpur","Kotwali","Rice",1,78
"3d87201b-4b22-48f8-a1b9-2d0855a5667b","99bb15d88bd10d920ac1935d4178f920",2024-12-18 15:20:59,"Rangpur","Kotwali","Flour",2,70
"3d87201b-4b22-48f8-a1b9-2d0855a5667b","99bb15d88bd10d920ac1935d4178f920",2024-12-18 15:20:59,"Rangpur","Kotwali","Lentil",3,120
"3d87201b-4b22-48f8-a1b9-2d0855a5667b","99bb15d88bd10d920ac1935d4178f920",2024-12-18 15:20:59,"Rangpur","Kotwali","Soybean Oil",4,210
"3d87201b-4b22-48f8-a1b9-2d0855a5667b","99bb15d88bd10d920ac1935d4178f920",2024-12-18 15:20:59,"Rangpur","Kotwali","Salt",5,40
"3d87201b-4b22-48f8-a1b9-2d0855a5667b","99bb15d88bd10d920ac1935d4178f920",2024-12-18 15:20:59,"Rangpur","Kotwali","Sugar",6,136
"3d87201b-4b22-48f8-a1b9-2d0855a5667b","99bb15d88bd10d920ac1935d4178f920",2024-12-18 15:20:59,"Rangpur","Kotwali","Eggs",7,46
"3d87201b-4b22-48f8-a1b9-2d0855a5667b","99bb15d88bd10d920ac1935d4178f920",2024-12-18 15:20:59,"Rangpur","Kotwali","Chicken",8,225
"3d87201b-4b22-48f8-a1b9-2d0855a5667b","99bb15d88bd10d920ac1935d4178f920",2024-12-18 15:20:59,"Rangpur","Kotwali","Potato",9,75
"3d87201b-4b22-48f8-a1b9-2d0855a5667b","99bb15d88bd10d920ac1935d4178f920",2024-12-18 15:20:59,"Rangpur","Kotwali","Onion",11,120
"40312a4f-b0d3-40af-b0a3-6418bc78561b","886e897b7c9a8a66297d024a696f2c93",2025-01-08 13:21:35,"Gaibandha","Sadullapur","Eggs",7,50
"42b237c2-4fe3-489e-8d23-bdfc381a31cf","886e897b7c9a8a66297d024a696f2c93",2024-12-17 04:42:32,"Bandarban","Alikadam","Rice",1,52
"42b237c2-4fe3-489e-8d23-bdfc381a31cf","886e897b7c9a8a66297d024a696f2c93",2024-12-17 04:42:32,"Bandarban","Alikadam","Lentil",3,120
"42b237c2-4fe3-489e-8d23-bdfc381a31cf","886e897b7c9a8a66297d024a696f2c93",2024-12-17 04:42:32,"Bandarban","Alikadam","Soybean Oil",4,200
"42b237c2-4fe3-489e-8d23-bdfc381a31cf","886e897b7c9a8a66297d024a696f2c93",2024-12-17 04:42:32,"Bandarban","Alikadam","Salt",5,50
"42b237c2-4fe3-489e-8d23-bdfc381a31cf","886e897b7c9a8a66297d024a696f2c93",2024-12-17 04:42:32,"Bandarban","Alikadam","Sugar",6,140
"42b237c2-4fe3-489e-8d23-bdfc381a31cf","886e897b7c9a8a66297d024a696f2c93",2024-12-17 04:42:32,"Bandarban","Alikadam","Eggs",7,52
"42b237c2-4fe3-489e-8d23-bdfc381a31cf","886e897b7c9a8a66297d024a696f2c93",2024-12-17 04:42:32,"Bandarban","Alikadam","Potato",9,80
"42b237c2-4fe3-489e-8d23-bdfc381a31cf","886e897b7c9a8a66297d024a696f2c93",2024-12-17 04:42:32,"Bandarban","Alikadam","Eggplant",10,50
"42b237c2-4fe3-489e-8d23-bdfc381a31cf","886e897b7c9a8a66297d024a696f2c93",2024-12-17 04:42:32,"Bandarban","Alikadam","Onion",11,220
"42b237c2-4fe3-489e-8d23-bdfc381a31cf","886e897b7c9a8a66297d024a696f2c93",2024-12-17 04:42:32,"Bandarban","Alikadam","Green Chilli",12,60
"4646cc18-0584-4ac0-a3b3-3dfb41199a31","3d23abb363856a27c7601fd6672bd5c0",2024-12-19 14:57:45,"Rajshahi","Durgapur","Rice",1,68
"4646cc18-0584-4ac0-a3b3-3dfb41199a31","3d23abb363856a27c7601fd6672bd5c0",2024-12-19 14:57:45,"Rajshahi","Durgapur","Flour",2,60
"4646cc18-0584-4ac0-a3b3-3dfb41199a31","3d23abb363856a27c7601fd6672bd5c0",2024-12-19 14:57:45,"Rajshahi","Durgapur","Lentil",3,130
"4646cc18-0584-4ac0-a3b3-3dfb41199a31","3d23abb363856a27c7601fd6672bd5c0",2024-12-19 14:57:45,"Rajshahi","Durgapur","Soybean Oil",4,180
"4646cc18-0584-4ac0-a3b3-3dfb41199a31","3d23abb363856a27c7601fd6672bd5c0",2024-12-19 14:57:45,"Rajshahi","Durgapur","Salt",5,40
"4646cc18-0584-4ac0-a3b3-3dfb41199a31","3d23abb363856a27c7601fd6672bd5c0",2024-12-19 14:57:45,"Rajshahi","Durgapur","Sugar",6,130
"4646cc18-0584-4ac0-a3b3-3dfb41199a31","3d23abb363856a27c7601fd6672bd5c0",2024-12-19 14:57:45,"Rajshahi","Durgapur","Eggs",7,48
"4646cc18-0584-4ac0-a3b3-3dfb41199a31","3d23abb363856a27c7601fd6672bd5c0",2024-12-19 14:57:45,"Rajshahi","Durgapur","Chicken",8,200
"4646cc18-0584-4ac0-a3b3-3dfb41199a31","3d23abb363856a27c7601fd6672bd5c0",2024-12-19 14:57:45,"Rajshahi","Durgapur","Potato",9,90
"4646cc18-0584-4ac0-a3b3-3dfb41199a31","3d23abb363856a27c7601fd6672bd5c0",2024-12-19 14:57:45,"Rajshahi","Durgapur","Eggplant",10,60
"4646cc18-0584-4ac0-a3b3-3dfb41199a31","3d23abb363856a27c7601fd6672bd5c0",2024-12-19 14:57:45,"Rajshahi","Durgapur","Onion",11,80
"4646cc18-0584-4ac0-a3b3-3dfb41199a31","3d23abb363856a27c7601fd6672bd5c0",2024-12-19 14:57:45,"Rajshahi","Durgapur","Green Chilli",12,80
"480aa88e-3f5a-4313-aa1e-776f50b9c5fe",NA,2025-01-23 13:39:21,"Rajshahi","Durgapur","Flour",2,50
"480aa88e-3f5a-4313-aa1e-776f50b9c5fe",NA,2025-01-23 13:39:21,"Rajshahi","Durgapur","Lentil",3,125
"480aa88e-3f5a-4313-aa1e-776f50b9c5fe",NA,2025-01-23 13:39:21,"Rajshahi","Durgapur","Potato",9,25
"480aa88e-3f5a-4313-aa1e-776f50b9c5fe",NA,2025-01-23 13:39:21,"Rajshahi","Durgapur","Eggplant",10,30
"480aa88e-3f5a-4313-aa1e-776f50b9c5fe",NA,2025-01-23 13:39:21,"Rajshahi","Durgapur","Green Chilli",12,40
"4991e9a2-2be9-4a0a-8cf5-773e72cc80da","3664914227ca01da8f9ef9f8beafd0de",2024-12-25 16:15:58,"Magura","Sreepur","Eggs",7,48
"4a96ae63-a93f-4830-bf9d-c4503b1389f1","12bc8f52864c56c3dfbd8905a123f20c",2024-12-27 09:21:19,"Rajshahi","Boalia","Green Chilli",12,60
"4b70b4b2-58d2-4f92-9928-5f68d51a08a1","12bc8f52864c56c3dfbd8905a123f20c",2025-01-01 04:36:59,"Rajshahi","Matihar","Potato",9,50
"4b70b4b2-58d2-4f92-9928-5f68d51a08a1","12bc8f52864c56c3dfbd8905a123f20c",2025-01-01 04:36:59,"Rajshahi","Matihar","Onion",11,80
"4c601c50-6e7f-4941-8ade-217b5a40b9c8",NA,2025-01-20 15:53:09,"Rajshahi","Matihar","Rice",1,70
"4d1f467c-3005-4609-a1d6-f0ae817142f8","4fae513bd1ff426ef54a61fe24c57671",2024-12-19 10:35:24,"Dinajpur","Nawabganj","Lentil",3,130
"4d1f467c-3005-4609-a1d6-f0ae817142f8","4fae513bd1ff426ef54a61fe24c57671",2024-12-19 10:35:24,"Dinajpur","Nawabganj","Soybean Oil",4,195
"4d1f467c-3005-4609-a1d6-f0ae817142f8","4fae513bd1ff426ef54a61fe24c57671",2024-12-19 10:35:24,"Dinajpur","Nawabganj","Sugar",6,130
"4d1f467c-3005-4609-a1d6-f0ae817142f8","4fae513bd1ff426ef54a61fe24c57671",2024-12-19 10:35:24,"Dinajpur","Nawabganj","Eggs",7,48
"4d1f467c-3005-4609-a1d6-f0ae817142f8","4fae513bd1ff426ef54a61fe24c57671",2024-12-19 10:35:24,"Dinajpur","Nawabganj","Chicken",8,180
"4d1f467c-3005-4609-a1d6-f0ae817142f8","4fae513bd1ff426ef54a61fe24c57671",2024-12-19 10:35:24,"Dinajpur","Nawabganj","Potato",9,80
"4d1f467c-3005-4609-a1d6-f0ae817142f8","4fae513bd1ff426ef54a61fe24c57671",2024-12-19 10:35:24,"Dinajpur","Nawabganj","Eggplant",10,50
"4d1f467c-3005-4609-a1d6-f0ae817142f8","4fae513bd1ff426ef54a61fe24c57671",2024-12-19 10:35:24,"Dinajpur","Nawabganj","Onion",11,80
"4d1f467c-3005-4609-a1d6-f0ae817142f8","4fae513bd1ff426ef54a61fe24c57671",2024-12-19 10:35:24,"Dinajpur","Nawabganj","Green Chilli",12,80
"5143d867-9747-43b1-9550-ca01d9a30337","2b8427508a9e3bcf9e579578f6629e08",2024-12-15 17:41:04,"Rajshahi","Boalia","Rice",1,160
"51af0feb-b78e-4085-ac2c-85fecf7455b2","7559c00b13f4d46fd982b2b182878f9f",2024-12-18 09:40:45,"Dhaka","Mohammadpur","Soybean Oil",4,175
"51af0feb-b78e-4085-ac2c-85fecf7455b2","7559c00b13f4d46fd982b2b182878f9f",2024-12-18 09:40:45,"Dhaka","Mohammadpur","Eggs",7,45
"51af0feb-b78e-4085-ac2c-85fecf7455b2","7559c00b13f4d46fd982b2b182878f9f",2024-12-18 09:40:45,"Dhaka","Mohammadpur","Potato",9,80
"51af0feb-b78e-4085-ac2c-85fecf7455b2","7559c00b13f4d46fd982b2b182878f9f",2024-12-18 09:40:45,"Dhaka","Mohammadpur","Onion",11,100
"530c13f4-970d-44c1-be15-77bf2ede0186","2121cd939eb18e4942dc891e4d49dd06",2024-12-30 11:58:39,"Naogaon","Dhamoirhat","Chicken",8,170
"530c13f4-970d-44c1-be15-77bf2ede0186","2121cd939eb18e4942dc891e4d49dd06",2024-12-30 11:58:39,"Naogaon","Dhamoirhat","Potato",9,40
"530c13f4-970d-44c1-be15-77bf2ede0186","2121cd939eb18e4942dc891e4d49dd06",2024-12-30 11:58:39,"Naogaon","Dhamoirhat","Eggplant",10,30
"530c13f4-970d-44c1-be15-77bf2ede0186","2121cd939eb18e4942dc891e4d49dd06",2024-12-30 11:58:39,"Naogaon","Dhamoirhat","Onion",11,50
"530c13f4-970d-44c1-be15-77bf2ede0186","2121cd939eb18e4942dc891e4d49dd06",2024-12-30 11:58:39,"Naogaon","Dhamoirhat","Green Chilli",12,60
"5615b6f1-58b4-4cbd-b9dd-f76bc97a667d","b1d010371fae7901b9fd0ed15188a671",2025-01-01 10:11:50,"Rajshahi","Paba","Rice",1,72
"5615b6f1-58b4-4cbd-b9dd-f76bc97a667d","b1d010371fae7901b9fd0ed15188a671",2025-01-01 10:11:50,"Rajshahi","Paba","Soybean Oil",4,180
"58290cb7-b2b8-4973-9514-7eb921d72040",NA,2025-01-19 14:46:21,"Dinajpur","Dinajpur Sadar","Rice",1,80
"58290cb7-b2b8-4973-9514-7eb921d72040",NA,2025-01-19 14:46:21,"Dinajpur","Dinajpur Sadar","Potato",9,20
"58d9c42c-1188-46c3-a71e-6e260525d418","32b27bb857f6895822425dd993bb2ba0",2024-12-26 05:57:29,"Rajshahi","Matihar","Rice",1,75
"58d9c42c-1188-46c3-a71e-6e260525d418","32b27bb857f6895822425dd993bb2ba0",2024-12-26 05:57:29,"Rajshahi","Matihar","Flour",2,40
"58d9c42c-1188-46c3-a71e-6e260525d418","32b27bb857f6895822425dd993bb2ba0",2024-12-26 05:57:29,"Rajshahi","Matihar","Lentil",3,130
"58d9c42c-1188-46c3-a71e-6e260525d418","32b27bb857f6895822425dd993bb2ba0",2024-12-26 05:57:29,"Rajshahi","Matihar","Soybean Oil",4,170
"58d9c42c-1188-46c3-a71e-6e260525d418","32b27bb857f6895822425dd993bb2ba0",2024-12-26 05:57:29,"Rajshahi","Matihar","Salt",5,40
"58d9c42c-1188-46c3-a71e-6e260525d418","32b27bb857f6895822425dd993bb2ba0",2024-12-26 05:57:29,"Rajshahi","Matihar","Sugar",6,130
"58d9c42c-1188-46c3-a71e-6e260525d418","32b27bb857f6895822425dd993bb2ba0",2024-12-26 05:57:29,"Rajshahi","Matihar","Eggs",7,45
"58d9c42c-1188-46c3-a71e-6e260525d418","32b27bb857f6895822425dd993bb2ba0",2024-12-26 05:57:29,"Rajshahi","Matihar","Chicken",8,160
"58d9c42c-1188-46c3-a71e-6e260525d418","32b27bb857f6895822425dd993bb2ba0",2024-12-26 05:57:29,"Rajshahi","Matihar","Potato",9,60
"58d9c42c-1188-46c3-a71e-6e260525d418","32b27bb857f6895822425dd993bb2ba0",2024-12-26 05:57:29,"Rajshahi","Matihar","Eggplant",10,40
"58d9c42c-1188-46c3-a71e-6e260525d418","32b27bb857f6895822425dd993bb2ba0",2024-12-26 05:57:29,"Rajshahi","Matihar","Onion",11,60
"58d9c42c-1188-46c3-a71e-6e260525d418","32b27bb857f6895822425dd993bb2ba0",2024-12-26 05:57:29,"Rajshahi","Matihar","Green Chilli",12,80
"5b25d21d-8238-4d78-8a27-6e6581528919","12bc8f52864c56c3dfbd8905a123f20c",2024-12-13 16:01:51,"Bhola","Bhola Sadar","Lentil",3,130
"5d0795f4-945c-426d-bb2a-7cae96d8c949","12bc8f52864c56c3dfbd8905a123f20c",2024-12-13 15:57:30,"Bhola","Bhola Sadar","Potato",9,100
"6018b470-99a4-4d27-b1d3-a3d7b4181290","f3798a91ad0d80d42d9454a067bf8e79",2024-12-20 12:24:06,"Naogaon","Naogaon Sadar","Rice",1,70
"6018b470-99a4-4d27-b1d3-a3d7b4181290","f3798a91ad0d80d42d9454a067bf8e79",2024-12-20 12:24:06,"Naogaon","Naogaon Sadar","Lentil",3,130
"6018b470-99a4-4d27-b1d3-a3d7b4181290","f3798a91ad0d80d42d9454a067bf8e79",2024-12-20 12:24:06,"Naogaon","Naogaon Sadar","Potato",9,70
"6018b470-99a4-4d27-b1d3-a3d7b4181290","f3798a91ad0d80d42d9454a067bf8e79",2024-12-20 12:24:06,"Naogaon","Naogaon Sadar","Onion",11,80
"6018b470-99a4-4d27-b1d3-a3d7b4181290","f3798a91ad0d80d42d9454a067bf8e79",2024-12-20 12:24:06,"Naogaon","Naogaon Sadar","Green Chilli",12,80
"60aae71e-0c12-4b5b-9f6c-f54e785a373b","2121cd939eb18e4942dc891e4d49dd06",2025-01-01 09:27:48,"Naogaon","Dhamoirhat","Lentil",3,120
"64d52195-28e0-47d5-8271-59389ac9335a","173dcb872759ee4b05745b23a2e7ae34",2024-12-28 12:29:12,"Bogra","Nandigram","Flour",2,60
"64d52195-28e0-47d5-8271-59389ac9335a","173dcb872759ee4b05745b23a2e7ae34",2024-12-28 12:29:12,"Bogra","Nandigram","Lentil",3,140
"64d52195-28e0-47d5-8271-59389ac9335a","173dcb872759ee4b05745b23a2e7ae34",2024-12-28 12:29:12,"Bogra","Nandigram","Soybean Oil",4,200
"64d52195-28e0-47d5-8271-59389ac9335a","173dcb872759ee4b05745b23a2e7ae34",2024-12-28 12:29:12,"Bogra","Nandigram","Salt",5,40
"64d52195-28e0-47d5-8271-59389ac9335a","173dcb872759ee4b05745b23a2e7ae34",2024-12-28 12:29:12,"Bogra","Nandigram","Sugar",6,130
"64d52195-28e0-47d5-8271-59389ac9335a","173dcb872759ee4b05745b23a2e7ae34",2024-12-28 12:29:12,"Bogra","Nandigram","Potato",9,65
"64d52195-28e0-47d5-8271-59389ac9335a","173dcb872759ee4b05745b23a2e7ae34",2024-12-28 12:29:12,"Bogra","Nandigram","Onion",11,50
"64d52195-28e0-47d5-8271-59389ac9335a","173dcb872759ee4b05745b23a2e7ae34",2024-12-28 12:29:12,"Bogra","Nandigram","Green Chilli",12,60
"6a539172-27a7-45b7-bdae-66d2d092c2f0","2121cd939eb18e4942dc891e4d49dd06",2024-12-30 12:00:42,"Naogaon","Dhamoirhat","Chicken",8,280
"6a539172-27a7-45b7-bdae-66d2d092c2f0","2121cd939eb18e4942dc891e4d49dd06",2024-12-30 12:00:42,"Naogaon","Dhamoirhat","Potato",9,50
"6b7483a2-25c7-4fa9-864e-4b5545bb1783","173dcb872759ee4b05745b23a2e7ae34",2024-11-30 23:32:19,"Dhaka","Adabor","Rice",1,67
